Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,FLATS,200 S Mathilda Ave,"300 W WASH 1; Located in parking garage basement 
300 W WASH 3; Located in parking garage basement ",Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.376205,-122.033914,2019-12-30,143622,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.04 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,ELEVATE,6023 Innovation Way,"23A; Near to the entrance 
23B; Near to the entrance 
23C; Near to the entrance 
23D; Near to the entrance ",Carlsbad,CA,92009,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.127753,-117.259498,2019-12-30,143624,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CLPCCD,3000 Campus Hill Dr Parking Lot B,"LOT B STATION 5; Parking Permit Polices Enforced
LOT B-STATION 1; Parking Permit Polices Enforced
LOT B-STATION 2; Parking Permit Polices Enforced
LOT B-STATION 3; Parking Permit Polices Enforced
LOT B-STATION 4; Parking Permit Polices Enforced",Livermore,CA,94551,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.709495,-121.795589,2019-12-30,143625,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,FLATS,345 McKinley Ave,345 MCKINLEY 1; Located in parking garage basement ,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3756414,-122.0341704,2019-12-30,143628,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.04 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,FLATS,345 McKinley,345 MCKINLEY 3; Located in parking garage basement ,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3756856,-122.0341717,2019-12-30,143631,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.04 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,FLATS,225 Taaffe ave,300 W WASH 2; Located in parking garage basement ,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3744936,-122.0310338,2019-12-30,143632,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.04 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,FLATS,325 Taaffe ave,350 MCKINLEY 3; Located in parking garage basement ,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3742517,-122.0317555,2019-12-30,143633,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.04 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BRESSI RETAIL,2674 Gateway Road Building H,"STATION 1; -
STATION 4; -
STATION 8; -",Carlsbad,CA,92009,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.127541,-117.253694,2019-12-30,143634,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,BRESSI RETAIL,2634 Gateway Rd Sprouts Station,"STATION 2; ChargePoint station is located in front of Sprouts market 
STATION 3
STATION 5; ChargePoint station is located in front of Sprouts market ",Carlsbad,CA,92009,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.1275582,-117.2543237,2019-12-30,143635,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,BRESSI RETAIL,2622 Gateway Road Building F,"STATION 6; -
STATION 7; -",Carlsbad,CA,92009,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.127951,-117.256366,2019-12-30,143636,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,VUEPOINT,11399 Meeker Ave,DOGGIE STATION; This charger is located in an HOA community not accessible to the public ,El Monte,CA,91732,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.063507,-118.02821,2019-12-30,143637,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,LA JOLLA COM,4750 Executive Dr,"A01; -
A02; -
A03 A04; -
A05 A06; -
A07 A08; -
A09 A10; -
A11 A12; -
A13 A14; -
A15 A16; -
A17 A18; -
A19 A20; -",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,https://www.chargepoint.com,200-9,32.876511,-117.203999,2019-12-30,143639,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,COUNTY OF MARIN,1 6th St,W. SERVICE CENT; -,Pt. Reyes,CA,94952,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.0695052,-122.8081631,2019-12-30,143640,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1 per hour, maximum payment of $4",,,,,,,,,,,,,,,,,,,,
ELEC,VUEPOINT,11401 Garvey Ave,FIRE PIT COURT; This charging station is located inside HOA no accessible to the public ,El Monte,CA,91732,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.063812,-118.02872,2019-12-30,143641,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BP CITY HALL,7891 Pinchot Ct,COMM CNTR L2 1; ChargePoint station is located at front of Buena park community center ,Buena Park,CA,90621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8634448,-117.9953701,2019-12-30,143643,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $1 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS,9361 Dayton Way,"DAYTON WAY 1; Located on B1, Entrance off Dayton Way
DAYTON WAY 2; Parking level B1, entrance off Dayton Way",Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.070428,-118.398105,2019-12-30,143644,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $6 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BP CITY HALL,7871 Pinchot Ct,COMM CNTR DC 1; -,Buena Park,CA,90621,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8632519,-117.9957075,2019-12-30,143646,2019-12-30 10:12:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $1 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,CHATEAU SONOMA,117 W Napa St,STATION 01; -,Sonoma,CA,95476,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.2918735,-122.4595064,2019-12-30,143652,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BRISBANEVILLAGE,108 Old County Rd,BRISBANEVILLAGE; -,Brisbane,CA,94005,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6857101,-122.3995539,2019-12-30,143654,2019-12-30 10:12:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $0.2 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,QCOM,4243 Campus Point Ct,SAN-BB-2; -,San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.88854,-117.226105,2019-12-30,143660,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $2 per hour from 7:00 AM to 6:00 PM,,,,,,,,,,,,,,,,,,,,
ELEC,HILLSDALE SC,2949 Edison St,"NB1; -
NB4; Level 2 parking garage",San Mateo,CA,94403,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.539585,-122.302695,2019-12-30,143661,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $6 per additional hour, $0.35 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,HILLSDALE SC,2910 Edison St,"NB5; Level 2 parking garage 
NB6; -
NB7; -
NB8; Upper level parking garage",San Mateo,CA,94403,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.539443,-122.303237,2019-12-30,143663,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $6 per additional hour, $0.35 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS,351 N Beverly Dr,"345 N BEVERLY 1; Parking rate apply, Upper level",Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.069278,-118.4016699,2019-12-30,143665,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $6 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,LAS POSITAS,3000 Campus Hill Dr Parking Lot A,"LOT A-STATION 1; -
LOT A-STATION 2; Parking Permit Polices Enforced
LOT A-STATION 3; -",Livermore,CA,94551,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.709495,-121.795589,2019-12-30,143671,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CIVIC CENTER,14101-14147 13th St,CIVICCENTER100; -,Westminster,CA,92683,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755826,-117.985665,2019-12-30,143675,2019-12-30 10:12:32 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.25 per kWh, $2 per session",,,,,,,,,,,,,,,,,,,,
ELEC,CENTER TOWER,650 Town Center Dr,"L1 WEST 04; Pay to Park: Enter from Park Center Dr, stations on right.",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6933775,-117.8827271,2019-12-30,143676,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1",,,,,,,,,,,,,,,,,,,,
ELEC,CMHS,75 N Brent St,STATION 2; At 1st Level in Parking Garage,Ventura,CA,93003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.2730065,-119.2575014,2019-12-30,143678,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $1 per additional hour, $1 per kWh, maximum payment of $24",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP TORRANCE,2300-2376 Jefferson St,"WILSON PARK DC; ChargePoint BMW &amp; VW Express Corridor Location - On the Wilson Park parking lot near the Sports Center
WILSON PARK L2; On Wilson Park parking lot near the Sports Center",Torrance,CA,90501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,https://www.chargepoint.com,200-8,33.827444,-118.324599,2019-12-30,143683,2019-12-30 10:12:32 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,COOL HAND LUKES,1111 Riverside Ave,DC FAST 01; ChargePoint BMW &amp; VW Express Corridor Location,Paso Robles,CA,93446,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.6267962,-120.6871562,2019-12-30,143687,2019-12-30 10:12:32 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.1 per hour for the first 1 hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,GSA VA VALLEJO,10535 Hospital Way,STATION 3; -,Rancho Cordova,CA,95655,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.5730516,-121.2954944,2019-12-30,143697,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,GSA VA VALLEJO,150 Muir Rd,STATION1; Bldg AB7 in front parking lot of building and near ADA parking spaces,Martinez,CA,94553,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.9951155,-122.1156886,2019-12-30,143698,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,GSA VA VALLEJO,200 Muir Rd,GSA2 STATION 1; Bldg AB7 front parking lot near building and ADA parking spaces,Martinez,CA,94553,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.994059,-122.1105315,2019-12-30,143699,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,GSA VA VALLEJO,201 Walnut Ave,MARE ISLAND OPC; -,Vallejo,CA,94592,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.100605,-122.2733765,2019-12-30,143700,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CARCHARGING,1502 Broadway St,THE LUXE; -,Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0235519,-118.4827042,2019-12-30,143701,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.49 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CONSTELLATION,10250 Constellation Boulevard,"CP-001; Parking Rates Apply
CP-002; Parking Rates Apply
CP-003; Parking Rates Apply
CP-004; Parking Rates Apply
CP-005; Parking Rates Apply
CP-006; Parking Rates Apply",Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.057333,-118.417174,2019-12-30,143706,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 3 hours, and $4 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12244A,1709 N MARIPOSA AVE,,Los Angeles,CA,90027,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.10198974609375,-118.29952239990234,2019-12-30,143708,2019-12-30 10:54:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12285A,1689 N ALEXANDRIA AVE,,Los Angeles,CA,90027,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.10149383544922,-118.29840087890625,2019-12-30,143709,2019-12-30 10:54:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12299A,1710 N KENMORE AVE,,Los Angeles,CA,90027,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.10205841064453,-118.29718780517578,2019-12-30,143710,2019-12-30 10:54:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,University of San Diego - Mission Main,5998 Alcala Park,"Public parking while charging, visitor  
- parking permit required
",San Diego,CA,92110,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,32.772256,-117.186302,2019-12-30,143748,2019-12-30 09:08:07 UTC,,,,,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF SOLVANG,1745 Mission Dr,VETERAN MEM LOT; -,Solvang,CA,93463,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.5964615,-120.1363956,2019-12-30,143750,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.45 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF SOLVANG,1556 Mission Dr,PARKING LOT 3; -,Solvang,CA,93463,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.5959392,-120.1432482,2019-12-30,143755,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.45 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF SOLVANG,482 Alisal Rd,PARKING LOT 1; -,Solvang,CA,93463,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.5953121,-120.1379805,2019-12-30,143756,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.45 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,ELEMENT 1,1950 Wyatt Dr,"ELEMENT HOTEL 1; Near front parking area 
ELEMENT HOTEL 2; Near front parking area ",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.388555,-121.95924,2019-12-30,143757,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CIRCA COMMERICA,1200 S Figueroa St,"STATION 10; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, before 3rd floor ramp on west wall.
STATION 11; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments on the 2nd floor.  
STATION 12; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, immediately after gate arms to the right, next to 3rd floor ramp, on pillar.
STATION 13; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, immediately after gate arms to the right, before 3rd floor ramp, on north wall.
STATION 14; Station is located in the parking structure of Circa Apartments. 1st floor, before ramp to 1m floor on west wall.
STATION 15; Station is located in the parking structure of Circa Apartments. 1st floor, before ramp to 1m floor on south wall.
STATION 1; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 1m floor, immediately after gate arms to the right, before 2nd floor ramp on west wall.
STATION 2; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. Floor 1m, before ramp to second floor on south wall.
STATION 3; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. Floor 1m, before ramp to second floor on south wall.
STATION 4; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 5; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 6; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 7; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn right after ramp on west wall next to ramp.
STATION 8; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn right after ramp on west wall next to ramp.  
STATION 9; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn left after ramp on west wall next to ramp.  ",Los Angeles,CA,90015,,888-758-4389,E,,Public,24 hours daily,,,,,,23,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.041841,-118.266372,2019-12-30,143761,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.23 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SIMON,699 Stanford Shopping Center,STANFORD CTR 2; Inside the garage,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4423857,-122.1704475,2019-12-30,143764,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.4 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,SIMON,669 Stanford Shopping Center,STANFORD CTR1; Inside the garage,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4425254,-122.1702832,2019-12-30,143765,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.4 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,2400 GENG ROAD,2400 Geng Road,STATION 3; Embarcadero place building E,Palo Alto,CA,94303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4517387,-122.1221304,2019-12-30,143766,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,Valentina Suites,371 Pismo Ave,,Pismo Beach,CA,93449,,805-773-1234,E,,Private,24 hours daily,,,,,,2,,,Non-Networked,,GPS,35.1427533,-120.6412827,2019-09-09,143781,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Ferndale Public Parking,361 Main St,,Ferndale,CA,95540,,855-900-7584,E,,Public,24 hours daily,M V,,,,,2,,,Non-Networked,,200-9,40.576303,-124.264504,2019-09-09,143783,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Fortuna Open Door Community Health Clinic,3750 Rohnerville Rd,,Fortuna,CA,95540,,888-758-4389,E,,Public,24 hours daily,M V,,,,,7,,,Non-Networked,,200-8,40.581945,-124.130942,2019-09-09,143784,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ramada & Tilted Kilt Pub & Eatery,324 E Shaw Ave,,Fresno,CA,93710,,559-224-4040,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,200-9,36.809435,-119.783158,2019-09-09,143785,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,
